created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 28 03:50:35 +0000 2023;1718113003395277217;"Leader itu harus berbicara REALISTIS...bukan MENDONGENG...emang Prabowo fikir 50% orang Indonesia masih bisa dibohongi dan disuap...tapi Dia lupa 50% dari 50% tadi, sdh melek Politik dan tau mana Pemimpin Baik dan Tidak...Vote mereka yg menentukan...";0;0;0;0;in;1716656621189992448;1718113003395277217;hansifirdaus02;https://twitter.com/hansifirdaus02/status/1718113003395277217
Sat Oct 28 03:49:30 +0000 2023;1718112729129795898;"Survei Indikator Politik Indonesia menerangkan hasil survei yg telah dilakukan, Bahwa pasangan Prabowo Gibran memimpin perolehan elektabilitas di angka 36,1%   #Pagiii Sarapan Donat eric nam #PSSday https://t.co/1XCSglktAk";0;0;0;4;in;1679533423772463104;1718112729129795898;prayudhang;https://twitter.com/prayudhang/status/1718112729129795898
Sat Oct 28 03:47:17 +0000 2023;1718112173254394187;"@sandyis5 semoga bukan karena pengaruh politik di Indonesia yg lagi ribut...😂";0;1;0;0;in;222765204;1718108745883168780;butramisty;https://twitter.com/butramisty/status/1718112173254394187
Sat Oct 28 03:45:10 +0000 2023;1718111638451302536;"Pada Hari Sumpah Pemuda, Mari Kita Mengingat Komitmen Kita untuk Bersama-Sama Mewujudkan Impian Para Pahlawan Pemuda dan Mengatasi Setiap Rintangan  #RelawanAsandra #PartaiPPP #PPP #politik  #inspiration  #indonesia  #kotabaru  #malang  #jawatimur #sumpahpemuda https://t.co/WH23YKrYEi";0;0;0;1;in;1185800561301442561;1718111638451302536;RelawanAsandra;https://twitter.com/RelawanAsandra/status/1718111638451302536
Sat Oct 28 03:44:14 +0000 2023;1718111405365436571;"@NUgarislucu Karena NU adalah Indonesia 🤭🤭 NU tidak terlibat politik praktis, tapi politik kerakyatan.  Terima kasih NU sudah menjaga kebhinekaan di Indonesia 🙏🏾";0;1;1;2;in;1398218987180199940;1718100284025848266;Indonesia_java;https://twitter.com/Indonesia_java/status/1718111405365436571
Sat Oct 28 03:42:34 +0000 2023;1718110986404786612;"@democrazymedia Betul, cawe2 (KKN)nya merusak sendi-sendi moral, hukum, dan politik Indonesia. Culas!";0;0;0;2;in;1572964874589990912;1717820933577306554;JusnidarR;https://twitter.com/JusnidarR/status/1718110986404786612
Sat Oct 28 03:39:45 +0000 2023;1718110277412290826;"STOP SARA dalam politik, demi INDONESIA https://t.co/FvRup57EFa";0;0;0;0;in;1617891597684977664;1718110277412290826;achmadnas99;https://twitter.com/achmadnas99/status/1718110277412290826
Sat Oct 28 03:38:09 +0000 2023;1718109875837022502;"@liskenhsitorus gara2 mahluk ini rusak Jakarta dan indonesia kan. masih dipake juga jasa politik identitas nya dia ini?";0;1;0;2;in;2980888980;1718103874521976948;Bobby77H;https://twitter.com/Bobby77H/status/1718109875837022502
Sat Oct 28 03:36:36 +0000 2023;1718109484965568595;"@Strategi_Bisnis Kemahalan Produk nya untuk Indonesia yang ekonomi masih belum stabil, apalagi ini tahun politik.";0;0;0;8;in;1672915025231740929;1718049463414247871;raihanhan121;https://twitter.com/raihanhan121/status/1718109484965568595
Sat Oct 28 03:34:02 +0000 2023;1718108835930579131;"Calon Presiden Indonesia Ganjar Pranowo dikalungkan selendang tapis oleh tokoh budaya, tokoh adat, dan pegiat seni. Disematkannya selendang tersebut menjadi simbol diterimanya Ganjar sebagai warga kehormatan adat Lampung.  #SahabatGanjar #GanjarPresiden #GanjarMahfud2024 https://t.co/63xlndcV2V";0;0;0;0;in;1492693940809891840;1718108835930579131;AksaraAnda;https://twitter.com/AksaraAnda/status/1718108835930579131
Sat Oct 28 03:32:47 +0000 2023;1718108521932464469;"@henrysubiakto Harapan saya semoga negara Republik Indonesia tidak seperti negara-negara lain yang selalu bertikai karena perbedaan politik";0;0;0;1;in;117645142;1718070580023595035;riza_ardani;https://twitter.com/riza_ardani/status/1718108521932464469
Sat Oct 28 03:31:59 +0000 2023;1718108323592204568;"Dikasih Cawapres yg berkualitas dgn basis massa nyata besar, malah ngambek.  Disodorin anak karbitan, yg kualitasnya jauh dibawah Ketum, disambut gembira.  Fenomena politik di Wakanda kadang memang menggelikan.";0;0;0;3;in;579089730;1718108323592204568;NKRIndonesia79;https://twitter.com/NKRIndonesia79/status/1718108323592204568
Sat Oct 28 03:31:52 +0000 2023;1718108292193599875;"Ayo kita ciptakan pemilu 2024 yang damai tanpa HOAX, Politisasi SARA dan Politik Uang. Ayo kita dukung Indonesia Maju  #OMBC2023-2024 #PemiluDamai #PolriPresisi #PoldaJateng #PolrestaPati #ABA2000Update https://t.co/EjuByULcmx";0;0;0;1;in;1415875812117520386;1718108292193599875;Polresta_Pati;https://twitter.com/Polresta_Pati/status/1718108292193599875
Sat Oct 28 03:31:22 +0000 2023;1718108165882204274;"@HidayatNatari Maaf oom. Aku tidak pakai istilah primitif cebong kampret kadrun. Dan Gerindra tidak menggunakan jasa buzzerp untuk menjelekkan lawan politik. Dan itu sudah ditegaskan sejak awal sebelum membangun Koalisi Indonesia Maju.   Kami berusaha dengan cara cara beradab.";0;0;0;0;in;1603576856573509633;1718106887428902959;Kimberley_2024;https://twitter.com/Kimberley_2024/status/1718108165882204274
Sat Oct 28 03:31:16 +0000 2023;1718108139458040108;"@xquitavee Sadarlah gara" keputusan MK menyebabkan masyarakat Indonesia terbelah..dan bnyk komentar negatif ttg Jokowi.. salahkah kami mengatakan mahkamah keluarga.. politik dinasti??? Tolong lah yg bijak.pakai akal sehat dan hati nurani...salam waras...";1;4;0;3;in;1713842324185440256;1718106095028445574;SenHua0507;https://twitter.com/SenHua0507/status/1718108139458040108
Sat Oct 28 03:30:47 +0000 2023;1718108019136041166;""Baru saja Koalisi Indonesia Maju (KIM) yang terdiri dari delapan partai politik, yang dihadiri lengkap oleh ketum masing-masing dan sekjen masing-masing kita telah berembug secara final,  #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto";0;1;0;0;in;246449701;1718107927406641197;HeryWP;https://twitter.com/HeryWP/status/1718108019136041166
Sat Oct 28 03:30:10 +0000 2023;1718107866509553897;"Kami putra putri indonesia mengaku sudah muak dengan kondisi politik di negeri ini";0;0;0;0;in;1583351819354263552;1718107866509553897;glock20zz;https://twitter.com/glock20zz/status/1718107866509553897
Sat Oct 28 03:30:06 +0000 2023;1718107846267556264;"Simak ulasan lengkap oleh Vidhyandika D Perkasa, Peneliti Senior Departemen Politik dan Perubahan Sosial CSIS dalam laman https://t.co/yY0JCr7Pfx https://t.co/HXinWDWQXE";0;0;0;1;in;1445394860;1718107841981038828;CSISIndonesia;https://twitter.com/CSISIndonesia/status/1718107846267556264
Sat Oct 28 03:30:00 +0000 2023;1718107823098212531;"Prabowo resmi umumkan Gibran sebagai pasangan calon wakil presiden. Tuduhan politik dinasti politik pun semakin mengemuka. Tapi benarkah politik dinasti bukan hal baru di Indonesia?  Simak pembahasannya dalam #NewsOrHoax pkl 12.30 WIB di KompasTV   📺: https://t.co/rUTSoY7Gv2 https://t.co/f64L1cP7Tx";1;3;0;2;in;71436318;1718107823098212531;KompasTV;https://twitter.com/KompasTV/status/1718107823098212531
Sat Oct 28 03:29:40 +0000 2023;1718107738071527801;"@yunartowijaya logic pak sigit ini aneh, yg disebut pemimpin dalam konteks politik indonesia hari ini adalah, President. Sedangkan wapres itu bukanlah pemimpimpin, itu cuma wakil. Jadi ada kesesatan berpikir menganggap wapres sebagai pemimpin dan mensejakarkan dengan president &amp  perdana menteri";0;0;0;0;in;1158584108106125312;1718058830633046370;paramartayogi1;https://twitter.com/paramartayogi1/status/1718107738071527801
Sat Oct 28 03:26:45 +0000 2023;1718107005586706678;"@andibold @Haewonfans12 @kompascom Sebenernya di demokrasi ga ada istilahnya dinasti politik, kan yg milih rakyat.. definisi asli dinasti politik itu yah di kerajaan, kalo skrg yg ada di indonesia ini dinasti keluarga yg terjun ke politik semua.. contoh yg paling hangat skrg keluarga Jokowi";0;1;0;2;in;1383763269849030667;1717888028952363210;Aly13738154;https://twitter.com/Aly13738154/status/1718107005586706678
Sat Oct 28 03:26:39 +0000 2023;1718106977740714299;"@Bang_San77 Nah lo gak liat kan hubungannya, krn kebencian yg memuncak.  Hubunganny adlh SENJATA MAKAN TUAN. Siapa menebar Angin akan menuai Badai. Prabowo yg ditolong jd Lawan terkuat pedeipeh. Gosah baper lo. Politik di Indonesia sdh menjadi ADU KELICIKAN. Semua diAwali oleh Mega.";0;2;0;0;in;873925362740113410;1718088591983960274;samudera67;https://twitter.com/samudera67/status/1718106977740714299
Sat Oct 28 03:25:59 +0000 2023;1718106810245316964;"Selamat berkompetisi 3 calon capres-cawapres, semoga yg terpilih nanti benar2 membawa perubahan Indonesia menjadi negara yg adil, makmur &amp  sejahtera 🤲 https://t.co/x5Yit10BMI";0;0;0;0;in;1709545829068148736;1718106810245316964;PolitikEnamDua;https://twitter.com/PolitikEnamDua/status/1718106810245316964
Sat Oct 28 03:25:03 +0000 2023;1718106578459808084;"Semangat sumpah pemuda adalah semangat kebersamaan untuk memperjuangkan perubahan Indonesia yang lebih adil dan sejahtera.  Selamat memperingati Hari Sumpah Pemuda 😎 Sabtu, 28 Oktober 2023  Muda, Visioner, Peduli! #gusrivqy #sahabatgusrivqy #1pkb #dpppkb #dpwpkbjatim #politik https://t.co/CvOZZCpbe8";0;0;2;5;in;1541436424183902208;1718106578459808084;RivqyHalim;https://twitter.com/RivqyHalim/status/1718106578459808084
Sat Oct 28 03:22:54 +0000 2023;1718106034294984860;"@Mei1892 @AK__aja Kalo gak ngerti politik mending gak usah komen bro, biar tololmu gak keliatan. Sejak keruntuhan orde baru PDIP menjadi partai no 1 di Indonesia dan oposisi yg paling kuat. Dan hanya PDIP yg banyak melahirkan kader kader partai yg berkualitas untuk menjadi pemimpin";0;0;0;0;in;725017396327542784;1717690142323023974;uka_gentayangan;https://twitter.com/uka_gentayangan/status/1718106034294984860
Sat Oct 28 03:19:47 +0000 2023;1718105250027258047;"@OposisiCerdas Sempat gagal anak muda indonesia akan melakukan kerugian utk politik pemilu 2024 .anak muda indonesia beraksi .kalian yg udah tua tua lansia jgn orogan dgn peraturan yg kalian buat merugikan anak muda yg terjun ke polisi dan politik yg di pilih langsung oleh rakyat";0;0;0;0;in;1471842429049339905;1718040198674792464;Adp61481192Adp;https://twitter.com/Adp61481192Adp/status/1718105250027258047
Sat Oct 28 03:15:33 +0000 2023;1718104186506940725;"@andrewenas Partai Aji Mumpung KIM: Koalisi Indonesia Menjilat https://t.co/N4jZx2bGip";0;0;0;0;in;1625857011811483649;1717478407225893132;NKRIantiDinasti;https://twitter.com/NKRIantiDinasti/status/1718104186506940725
Sat Oct 28 03:14:33 +0000 2023;1718103934018179459;"@ekokuntadhi1 Benar banget... Dulu jaman Ahok dia kencang bgt membuat issue agama sbg alat politik bahkan demo berilid². Sekarang mau memimpin indonesia....eeet entar dulu...cukup calon saja jangan sampai jadi...,,✍🏻💪🏻🇮🇩";0;0;0;0;in;1693565117299060736;1717897149432906156;riefreeaia09;https://twitter.com/riefreeaia09/status/1718103934018179459
Sat Oct 28 03:14:31 +0000 2023;1718103927210795499;"Sudut lain dari hingar bingar politik Indonesia.";0;0;0;0;in;1083301516646133760;1718103927210795499;raja_moa;https://twitter.com/raja_moa/status/1718103927210795499
Sat Oct 28 03:14:28 +0000 2023;1718103912090304665;"Muak lihat politik di Indonesia,,🤮 medsos ga asik lagi, apalagi twiter,,";0;0;0;0;in;151392138;1718103912090304665;nda_shendrayadi;https://twitter.com/nda_shendrayadi/status/1718103912090304665
Sat Oct 28 03:14:01 +0000 2023;1718103801721413771;"Kalian belajarlah pada politik di Philipina. Ada politik klan, dinasti, politisi selebriti, "kartel penguasa". Yang sama dari Indonesia dan Philipina saat ini : distorsi demokrasi Siapa yang bisa mengimbangi dinasti politik?  Dia yang memiliki retorika keras dan kejujuran moral.";0;0;0;1;in;1203646855671738368;1718103801721413771;Arifnaleraja;https://twitter.com/Arifnaleraja/status/1718103801721413771
Sat Oct 28 03:11:00 +0000 2023;1718103040056860735;"Terbawah Lolos Parlemen, Demokrat Duga Dampak Pindah Koalisi di Akhir  Indikator Politik Indonesia menampilkan hasil survei elektabilitas parpol, di mana Demokrat berada di posisi terbawah yang lolos ke parlemen. Apa penyebabnya?  &gt &gt  https://t.co/CpiGCmIIuP  #detikcom";0;1;2;4;in;69183155;1718103040056860735;detikcom;https://twitter.com/detikcom/status/1718103040056860735
Sat Oct 28 03:10:34 +0000 2023;1718102930606461004;"Selamat Hari Sumpah Pemuda. Mari kita terus menjaga kebersamaan, netralitas, dan sportivitas di tengah tahun politik yang panas, untuk bersama-sama Indonesia Maju. https://t.co/KfFJ8yYOSl";0;0;0;0;in;1526759741262680064;1718102930606461004;perpusssbsigi;https://twitter.com/perpusssbsigi/status/1718102930606461004
Sat Oct 28 03:06:39 +0000 2023;1718101946832490944;"@Indonesia_java @alextham878 @gibran_tweet Mantab mas, memang sdh seharusnya begitu. Rakyat harus melek politik, biar ngga gampang dibeli janji politisi. BLT itu uang receh. Rakyat berhak dapat lebih baik jika pemerintahnya amanah. Salam buat keluarga dan teman2 mas.";0;1;0;0;in;1605494381703622656;1717538361035170049;Kop15achet;https://twitter.com/Kop15achet/status/1718101946832490944
Sat Oct 28 03:06:27 +0000 2023;1718101897532592318;"@aniesbaswedan @cakimiNOW @NasDem @PKSejahtera @DPP_PKB Skdar usul sj!!..berkaitan dgn pemahaman serta pratek dr penggunan Bahasa Indonesia tentang politik Dinasti itu dipertegas dn dibuat aturannya..mngingat pengertian politik dinasti itu sndiri dampak lbih ke arah negatif(kkuasaan) bkn wajar/diperbolehkan..mosok ribut trus soal";0;1;0;0;in;1286557775670042625;1718092527390310720;Fadlipenyair;https://twitter.com/Fadlipenyair/status/1718101897532592318
Sat Oct 28 03:03:41 +0000 2023;1718101198279188504;"Para wanita Indonesia patut meneladani Ibu #MegawatiSoekarnoputri Beliau merupakan wanita petarung politik Indonesia terbaik dan sulit dikalahkan. #GanjarMahfud pilihan #Pdip dan #PPP dan #Hanura dan #PERINDO untuk Indonesia sejahtera. https://t.co/sqyPmmcYsy";0;0;0;1;in;1618986568064331778;1718101198279188504;Agustin95928261;https://twitter.com/Agustin95928261/status/1718101198279188504
Sat Oct 28 03:02:46 +0000 2023;1718100967382749473;"@OposisiCerdas Gomong adu domba jelang pemilihan .rusak.ini lah politik jahat nya RAKYAT WAJIB SDM TINGGI AGAR TDK MUDAH DI ADU DOMBA OLEH POLITISI TUA TUA KELADI SEMAKIN TUA MENJADI JADI INGIN BERKUASA .PEMUDA INDONESIA TERMASUK PARA MAHASISWA REBUT POLITISI SINGKIR KAN YG TELAH TUA TUA BANGKA";0;0;0;1;in;1471842429049339905;1718042802993664239;Adp61481192Adp;https://twitter.com/Adp61481192Adp/status/1718100967382749473
Sat Oct 28 03:02:09 +0000 2023;1718100812570952137;"@Kop15achet @alextham878 @gibran_tweet Saya juga penerima bantuan BLT om 🤭🤭 Tapi saya juga suka perhatikan politik 🤭🤭 Saya juga suka dorong anak saya biar perduli politik hingga menjadi teman debat masalah politik nasional 🤭 Ya, yang menurut saya baik, coba saya suarakan di lingkungan saya, begitu sih om🤭";0;1;0;1;in;1398218987180199940;1717538361035170049;Indonesia_java;https://twitter.com/Indonesia_java/status/1718100812570952137
Sat Oct 28 03:00:47 +0000 2023;1718100470269714537;"Ternyata masih banyak orang waras di Indonesia ini..yg menolak dinasti politik pak lurah..dan statement kalo Indonesia tidak baik2 saja itu emang bener adanya..hukum disetting utk memuluskan anak presiden. @akbarfaizal68 @BosPurwa @Masinton @msaid_didu https://t.co/CbespMRYNb";0;0;0;0;in;1642389514768494596;1718100470269714537;erlichan85;https://twitter.com/erlichan85/status/1718100470269714537
Sat Oct 28 02:57:34 +0000 2023;1718099661276491826;"Soal Dinasti Politik, Prabowo: Keluarga Kami Selalu Berjuang untuk Rakyat https://t.co/nltJWdl3E3 https://t.co/dpf8PNDakT";0;0;0;0;in;71429844;1718099661276491826;beritaindo;https://twitter.com/beritaindo/status/1718099661276491826
Sat Oct 28 02:55:32 +0000 2023;1718099150372475035;"sabtu terakhir di Bulan Oktober, semangat Para Pemuda-Pemuda Indonesia yg terdahulu untuk membuat persatuan bangsa ini semoga selalu terjaga, pentas politik jgn smp dijadikan ajang utk saling membunuh karakter, saling  tebar hoax..ingat kita ini semua BERSAUDARA.pict by Pins https://t.co/botGsiLnBV";0;0;0;0;in;1593182613589880832;1718099150372475035;thefizkiest;https://twitter.com/thefizkiest/status/1718099150372475035
Sat Oct 28 02:50:01 +0000 2023;1718097758874464749;"@starfess Beberapa, sisanya jangan berharap. Mereka kurang memberi tanggapan sama issue perang karena kaitannya sama politik, apalagi Sokor gak kaya Indonesia or Malaysia yang terang-terangan berada di kubu Palestine.";0;0;0;0;in;1547875944815534080;1718078655379943787;slchyrj;https://twitter.com/slchyrj/status/1718097758874464749
Sat Oct 28 02:48:45 +0000 2023;1718097442821099681;"@Outstandjing @karimnas_ Iya nanti bikin kelompok buzzer politik hardcore pertama di indonesia yg bisa jadi kemungkinan bernama jasmev. Terus jd kutu loncat jabatan. Moga jgn sampe deh itu orang jadi presiden. Apalagi 2 periode. Ngeri! Terpolarisasi nanti indonesia yg sekarang sangat damai dan rukun 😱";0;0;0;0;in;1544574941391196161;1718090511771472334;Pemb4smiBuzzeRp;https://twitter.com/Pemb4smiBuzzeRp/status/1718097442821099681
Sat Oct 28 02:44:27 +0000 2023;1718096360166367576;"Selamat Hari Sumpah Pemuda! Mari kita jadikan semangat perjuangan generasi muda dalam Sumpah Pemuda sebagai inspirasi bagi kita semua.  #sumpahpemuda #harisumpahpemuda2023 #infografis #pinterpolitik #politikindonesia #beritapolitik https://t.co/BKleDRb94I";1;0;0;1;in;798770586784702464;1718096360166367576;pinterpolitik;https://twitter.com/pinterpolitik/status/1718096360166367576
Sat Oct 28 02:40:06 +0000 2023;1718095264085631406;"Para pemuda sekarang harusnya percaya diri, mengejar cita2 dan identitasnya sendiri, bukan jadi pion politik orang tua dan hanya menapaki jalan yg digelar orang tuanya. SELAMAT HARI SUMPAH PEMUDA.";0;0;4;10;in;46614875;1718095264085631406;mkusumawijaya;https://twitter.com/mkusumawijaya/status/1718095264085631406
Sat Oct 28 02:39:47 +0000 2023;1718095183525650442;"@JogjaUpdate @Jateng_Twit Makanya politik Indonesia tuh jangan getol "ganti presiden" aja, sekali² "ganti warga" juga perlu.   Ini definisi warga yg betul² gak berguna.";0;0;0;4;in;168237559;1717947151324778919;sigantengaduhai;https://twitter.com/sigantengaduhai/status/1718095183525650442
Sat Oct 28 02:38:02 +0000 2023;1718094743266353479;"10. Indonesia desak Majelis Umum PBB selidiki serangan Israel di Gaza  11. Jokowi Punya Nawa Cita, Prabowo-Gibran Usung Asta Cita 12. Cegah Aparat jadi Alat Politik, Anies-Muhaimin Bertekad Reformasi Hukum";0;0;0;0;in;588070376;1718093860336017650;dotsolutionnet;https://twitter.com/dotsolutionnet/status/1718094743266353479
Sat Oct 28 02:34:13 +0000 2023;1718093785413177508;"Tok! DPP PDI Perjuangan Resmi Pecat Gibran Rakabuming Gegera jadi Cawapres Prabowo  https://t.co/0z37D26wKC  #promedia #pojokbaca #socmedpreneur #politik #jokowi #jokowidodo #hasto #kopi #cawapres #gibran #pdiperjuangan #pdip #prabowo #pecat #indonesia #madura #megawati";0;0;0;0;in;1707807191313559552;1718093785413177508;NinaOktari34671;https://twitter.com/NinaOktari34671/status/1718093785413177508
Sat Oct 28 02:32:51 +0000 2023;1718093439336960428;"@marbun_adi @ahmadricad5615 @KatolikG Sabar om🤭🤭 Kita bisa dengan aman beribadah di gereja setiap ada perayaan Ekaristi atau hari besar lainnya juga karena hasil berpolitik kok om🤭 Sudah ditulis iseng kok om🤭 Kita tidak menggunakan agama untuk berpolitik om, hanya sebaiknya warga Katolik juga perduli politik 🙏🏾";0;1;0;1;in;1398218987180199940;1717697665423626745;Indonesia_java;https://twitter.com/Indonesia_java/status/1718093439336960428
Sat Oct 28 02:32:15 +0000 2023;1718093290606903332;"Terlepas urusan politik, sebagai penerjemah ngerasain banget susahnya nyari padanan kata di bahasa Indonesia. Sesusah itu, sampai kadang harus diganti jadi kalimat agak panjang demi nerjemahin satu kata aja 🥲 apalagi terjemahanku dilarang pakai bahasa Inggris 🥹";0;0;1;6;in;965881752647430144;1718093290606903332;endseetea;https://twitter.com/endseetea/status/1718093290606903332
Sat Oct 28 02:31:34 +0000 2023;1718093115717030061;"Pemuda ganteng yang lahir tgl 28 Oktober 1968.kalau kerja diswasta dia pensiun hari ini.kalau soal politik dan pemikiran, dia tidak pernah pensiun Selamat ulang tahun pak @ganjarpranowo . perjalananmu untuk memimpin Indonesia masih panjang.ganjarmahfud2024 https://t.co/QaItQPiKL2";0;0;0;0;in;1121466686131933185;1718093115717030061;Dayat23482504;https://twitter.com/Dayat23482504/status/1718093115717030061
Sat Oct 28 02:30:09 +0000 2023;1718092759058595863;"Perbincangan politik semakin memanas! Suara pro-Prabowo yang tadinya menolak Gibran, kini bisa beralih ke Anies dalam Pilpres mendatang. Apakah ini pertanda perubahan arah politik yang mendebarkan? 🗳️🔥 #PolitikIndonesia #Pilpres2024 #PerubahanArah https://t.co/ED1HZ8dt6V";0;0;0;0;in;2426715217;1718092759058595863;viviandvifi;https://twitter.com/viviandvifi/status/1718092759058595863
Sat Oct 28 02:30:01 +0000 2023;1718092727236386918;"@naaooollll @Mdy_Asmara1701 Politik dinasty dilarang bagi kubu lawan...kalo bagi konco2 sendiri ya boleh lah...  Kurang sabar apalagi coba rakyat Indonesia...";0;0;0;5;in;1658307833249820675;1718083980581589174;Azay1903;https://twitter.com/Azay1903/status/1718092727236386918
Sat Oct 28 02:29:42 +0000 2023;1718092648492531746;"Pertumbuhan ekonomi Indonesia menjadi yang terbaik kedua setelah Tiongkok. Pemilu yang berjalan lancar menjaga stabilitas sosial dan politik. Stabilitas menjadi faktor penting dalam mendongkrak perekonomian nasional. #PemiluSerentak2024 #PemiluIndonesia #Gaza_Genocide  #economy https://t.co/y6ODPEynsi";0;0;0;0;in;298641815;1718092648492531746;Coffee2Talks;https://twitter.com/Coffee2Talks/status/1718092648492531746
Sat Oct 28 02:28:09 +0000 2023;1718092258724216976;"@KunkunTarkun Hus forbes daftar orang terkaya di indonesia jalur politik... Rata2 kan jalur bisnis.. Apa itu bambang hartono..masih kalah speed cari duitnya di banding jalur politik...";0;0;0;0;in;794357248839413760;1718046391887659228;koh_amy27;https://twitter.com/koh_amy27/status/1718092258724216976
Sat Oct 28 02:25:55 +0000 2023;1718091696779760068;"Saksikan !!  Dialektika tvMu "Indonesia Jangan Terbelah"   Sabtu, 28 September 2023 19.30 WIB   Dapat disaksikan melalui siaran digital atau streaming di https://t.co/RHQd11KPV5 dan YouTube tvMu Channel   https://t.co/iQ7KacBdKy  #Politik #Pemilu #Muhammadiyah  #tvMuhammadiyah https://t.co/RPDYLdQCJW";0;1;1;4;in;1915742712;1718091696779760068;TVMuhammadiyah;https://twitter.com/TVMuhammadiyah/status/1718091696779760068
Sat Oct 28 02:22:20 +0000 2023;1718090793255313906;"@sigitwid Memang Partai Sampah Indonesia hanya sekumpulan Badut2 politik yg otaknya sudah menyempit, salah satu contohnya nih @sigitwid . Bikin narasi pemimpin muda tapi mendukung pemimpin yg sudah aki2, kalau bukan ngacau ya pasti...Kongslet";0;0;0;2;in;1703389181756739584;1717896385037807907;dewawis15053699;https://twitter.com/dewawis15053699/status/1718090793255313906
Sat Oct 28 02:21:25 +0000 2023;1718090564191817840;"@PDemokrat Untuk kali ini kita beda.. @aniesbaswedan pilih perubahan indonesia.. bukan politik dinasti";0;0;0;0;in;1504820317901885441;1717788484990271840;AzharQc;https://twitter.com/AzharQc/status/1718090564191817840
Sat Oct 28 02:17:56 +0000 2023;1718089686688862371;"@Taufik_Herdian @TxtdariHI Kami di Indonesia hanya membantu jalur politik dan bantuan langsung, maaf kami belum siap kesana. Bahkan sekelas negara² arab berdiam aja";1;1;0;46;in;1672915025231740929;1718083492746244225;raihanhan121;https://twitter.com/raihanhan121/status/1718089686688862371
Sat Oct 28 02:15:50 +0000 2023;1718089158483476777;"Anak Jokowi, sinetron dan politik  Isu had umur calon presiden (pendekannya capres) dan wakil presiden (timbalan atau cawapres) mengocakkan Indonesia.  https://t.co/IalVZb9yYS";0;0;0;2;in;331383958;1718089158483476777;SinarOnline;https://twitter.com/SinarOnline/status/1718089158483476777
Sat Oct 28 02:14:33 +0000 2023;1718088835668845016;"@kompascom Tapi bukannya emang di indonesia politik dinasti udah dr dulu ya? Soekarno,Megawati, puan, itu keluarga semua. Trus siapa anak siapa, jadi apa, kan pada gitu ya emang.";0;0;0;1;in;274707036;1717888028952363210;gmeidya11;https://twitter.com/gmeidya11/status/1718088835668845016
Sat Oct 28 02:12:37 +0000 2023;1718088347028275461;"Saya bukan orang orang politik tapi setidaknya melek politik yang beradab dan berintegritas. Melihat kenyataan partai yang "mengklaim" Jiwa anak muda akhirnya jatuh pada kelompok rezim oligarki dan rezim diktator, Indonesia harus kita upayakan menjadi BANGSA SUPER";0;0;0;0;in;69930247;1718088347028275461;Rihard_Silaban;https://twitter.com/Rihard_Silaban/status/1718088347028275461
Sat Oct 28 02:12:06 +0000 2023;1718088219668173186;"@UusRsd Kami tidak percaya partai politik, kami ikut arah pemikiran Anies";0;0;0;0;in;1707977892775477248;1718059712808415421;forIndones2024;https://twitter.com/forIndones2024/status/1718088219668173186
Sat Oct 28 02:11:34 +0000 2023;1718088084867469505;"@BankIpuuul @ViviTanxx @wiewie78 @J4ngkr1k_Boss @QueenAthaya__ @misssky__ @Mia_Kyushu @KheyL4_8 @dyahNeZza @Dee_Rose82 @Khal1sh_Q Gak nyampe 2044 Indonesia bubar seperti dalam buku yang di bacakan @prabowo   😂😂 masing masing daerah minta merdeka klo politik dinasti nie tetap di teruskan  Merdeka";0;0;0;1;in;1377046264294957058;1718081919794155924;54h4b4tl4m4;https://twitter.com/54h4b4tl4m4/status/1718088084867469505
Sat Oct 28 02:11:29 +0000 2023;1718088062939623497;"@sahman @jokowi Dan bnyk pendukung JKW yg usahanya babak belur saat covid sampai skrg juga ngk berharap bantuan BLT   Tetap mendukung dan mendoakan JKW dan keluarga sukses menjadi rol model politik Indonesia ditengah politikus-politikus busuk.  Tidak haus kekuasaan";0;1;0;2;in;90835127;1718072516017848511;fatihtrendy;https://twitter.com/fatihtrendy/status/1718088062939623497
Sat Oct 28 02:10:18 +0000 2023;1718087765618024502;"Video: Tips Jitu Investasi Emas Di Tahun Politik Bagi Pemula https://t.co/rTMnlzYlM5";0;0;0;0;in;847372542830444544;1718087765618024502;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1718087765618024502
Sat Oct 28 02:09:19 +0000 2023;1718087520179949737;"@DedynurPalakka @jokowi Saya masih meyakini,...ini bagian dari strategi pak Jokowi untuk meredam panasnya suhu politik dlm pilpres, beliau rela dihujat demi kondosifitas negara' ingat beliau presiden, tugasnya memastikan bahwa Indonesia baik2 saja,saya yakin pilihan beliau tetap Ganjar";0;1;0;1;in;2439623168;1717897032000766383;hilal47074471;https://twitter.com/hilal47074471/status/1718087520179949737
Sat Oct 28 02:02:34 +0000 2023;1718085819960086899;"@kdrama_menfess Bukannya baru rumor nderrrr... Cuma gatau deh beneran apa kagak🫠  Kalo banyak rumor artis biasanya ada "something" di politik. Kayak di Indonesia juga sih. Atau nggak berita kejahatan makin banyak. Pokoknya berita politik sebisa mungkin nggak keangkat di publik.";0;0;0;1;in;536024858;1718060145736106300;sultanfrozen;https://twitter.com/sultanfrozen/status/1718085819960086899
